index,group,label,text
95,benign_realprogrammersusevim,1,"darren : please change the demand fee on deal 384258 for june 2001 from $ 3 , 578 , 257 . 50 to $ 3 , 559 , 472 . 93 . our transport expenses went down . we are having some volume problems with this month , so we may need to change it again . i ' m trying to keep kyle lilly and jim pond happy on the gl side . thanks , megan"
96,benign_realprogrammersusevim,1,"i am trying to forward this money to tenaska tomorrow , so if you could change this before 8 : 00 am tomorrow , i ' d appreciate it . megan - - - - - - - - - - - - - - - - - - - - - - forwarded by megan parker / corp / enron on 03 / 29 / 2001 04 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : megan parker 03 / 29 / 2001 07 : 47 am to : daren j farmer / hou / ect @ ect cc : subject : tenaska 2 / 01 we need to forward the money from the feb 2001 brazos sale to tenaska iv . i am assuming you want to handle this as before by entering a purchase demand fee on deal 529856 in the amount of $ 1 , 143 , 484 . 53 . there is already a demand fee for feb 2001 for $ 29 , 851 . 64 , so i think we just need to change that to the new amount . let me know if you want to handle this differently . megan"
97,benign_realprogrammersusevim,1,"Kid crams acorn up his nose, hilarity ensuesURL: http://www.newsisfree.com/click/-2,8419990,1717/ Date: 2002-10-01T05:31:18+01:00 [IMG: http://www.newsisfree.com/Images/fark/sun.gif ([The Sun])]"
98,benign_realprogrammersusevim,1,"nick , i am not sure what happened to this volume . i cannot tell by the audit trail , but there is a connection between meter hpl meter 987283 , and midt 989807 . the volume you are referring to is on mid - tex pipeline under meter 989807 . it it pathed as a point to point nom with no deal reference . i do not think this is correct because the deal you reference show hplc as purchaser . the volume is in mips under meter 989807 , but the supply deal is set up on hpl meter 987283 , and the audit trail in sitara shows the deal was moved from midt to hpl . get with thu when she returns to see if she knows anything about this . nick moshou @ enron 12 / 20 / 2000 09 : 07 am to : sherlyn schumack / hou / ect @ ect cc : subject : richardson volumes nov 99 and dec 99 meter 0987283 hi sherlyn , could you check to see why the volumes at this meter were zeroed out for the above months . we paid richardson back then and yesterday i noticed that we have a recoverable amount for the entire amounts paid for each month . the sitara deal # s are 127856 for nov and 131729 for dec . let me know if you additionall info from me . thanks , nick"
99,benign_realprogrammersusevim,1,"> Thank You for Your time and answer, Ron: > >> What version is that? v3.2 from Sid opens much faster than any >> other version I've seen. > > 3.2.0-4 For me, that version performs much better than an other than the old 1.x ones. >> ""Hang"" has a specific meaning. >> Do you mean ""seemingly does nothing""? > > Correct, just hangs for a while (no any responses) then opens the document. > >> Upgrade to v3.2; add more RAM; buy a faster CPU; learn C++ and join >> the OOo development team. > > Thank You for the wisdom - so I will do. Also, run top(1) sorting by (M)emory. You'll almost definitely see OOo grind up CPU and RAM. >> There use to be a ""preloader"", but I don't see it anymore. > > ? > There was a feature where GNOME or KDE would pre-load OOo at DE startup. That way, it *appears* that OOo loads much faster, even though it was really just shifted. -- Dissent is patriotic, remember? -- To UNSUBSCRIBE, email to debian-user-REQUEST@lists.debian.org with a subject of ""unsubscribe"". Trouble? Contact listmaster@lists.debian.org Archive: http://lists.debian.org/4BCCAB01.6050505@cox.net"
100,benign_realprogrammersusevim,1,( see attached file : hplnol 17 . xls ) - hplnol 17 . xls
101,benign_realprogrammersusevim,1,"we agree "" eileen ponton "" on 05 / 03 / 2001 03 : 12 : 15 pm to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com cc : subject : nom / actual for may 2 nd nom mcf mmbtu 32 , 500 31 , 829 32 , 689 btu = 1 . 027"
102,benign_realprogrammersusevim,1,( see attached file : hplo 823 . xls ) - hplo 823 . xls
103,benign_realprogrammersusevim,1,"On Wednesday 12 May 2010 10:53:27 Boyd Stephen Smith Jr. wrote: > On Wednesday 12 May 2010 10:21:53 Curt Howland wrote: > > Anyway, I believe the DVD drive handles DVD-RAM, and this is the > > message I get in the kern.log: > > > > [10357.909024] UDF-fs: No anchor found > > [10357.909032] UDF-fs: No partition found (1) > > [10359.847262] ISOFS: Unable to identify CD-ROM format. > > Sounds like you need to create a filesystem on it. I think normally, > you'll want to use UDF for a DVD-RAM. Package udftools, binary mkudffs > should do something like that. The pktsetup binary might also be useful, > but I'm not sure. You can use UDF, if you want, but you can also use any file system you want based on OS compatibility and speed, as long as it can handle the 2k sectors size. ""pktsetup"" is for when you want to use a normal CD-R/DVD-R as a read/write UDF file system. -- Boyd Stephen Smith Jr. ,= ,-_-. =. bss@iguanasuicide.net ((_/)o o(\_)) ICQ: 514984 YM/AIM: DaTwinkDaddy `-'(. .)`-' http://iguanasuicide.net/ \_/"
104,benign_realprogrammersusevim,1,"this one includes more financial counterparties non - eol - - - - - original message - - - - - from : winfree , o ' neal d . sent : wednesday , december 19 , 2001 11 : 13 am to : martin , thomas a . subject : customer list tom , attached are eol customers between july 1 , 2001 and nov . 30 , 2001 , broken out by physical and financial . . . the only physical customers i remember non eol are imperial sugar and texas energy . . . i ' m also checking this list against other non - eol deals eric or joe might have done , but for now take a look at this . . . o"
105,benign_realprogrammersusevim,1,"carey , per scott ' s request below the following business unit ( aka : desk id , portfolio ) was added to global production and unify development , test , production and stage . please copy to the other global environments . thanks , dick , x 3 - 1489 updated in global production environment gcc code desc : p ent subenti data _ cd ap data _ desc code _ id - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - a sit deskid imcl a ena - im cleburne 9273 from : scott mills 08 / 30 / 2000 08 : 27 am to : samuel schott / hou / ect @ ect , richard elwood / hou / ect @ ect , debbie r brackett / hou / ect @ ect , judy rose / hou / ect @ ect , vanessa schulte / corp / enron @ enron , david baumbach / hou / ect @ ect , daren j farmer / hou / ect @ ect , dave nommensen / hou / ect @ ect , donna greif / hou / ect @ ect , shawna johnson / corp / enron @ enron , russ severson / hou / ect @ ect cc : subject : new sitara desk request this needs to be available in production by early afternoon . sorry for the short notice . srm ( x 33548 )"
106,benign_realprogrammersusevim,1,"reminder , enron ' s year - end 2000 performance management process has begun ! during the feedback phase you will need to access pep at http : / / pep . corp . enron . com to suggest reviewers who can provide feedback on your performance . you may also be requested to provide feedback on fellow employees , but the system will only be open for feedback until november 17 th ! helpdesk representatives will be available to answer questions throughout the process . you may contact the helpdesk at : houston : 1 - 713 - 853 - 4777 , option 4 london : 44 - 207 - 783 - 4040 , option 4 e - mail : perfmgmt @ enron . com your user id & password for pep at http : / / pep . corp . enron . com are : user id : 90011947 password : welcome"
107,benign_realprogrammersusevim,1,"according to the meter statement , there was overflow from november on meter 985097 and the following deals need to be extended for 12 / 1 only . 118532 101473 138017 thanks and if you need further information , please let me know . karen"
108,benign_realprogrammersusevim,1,"dallas at meter 986789 would like to decrease from 12079 to 12000 . let me know "" d """
109,benign_realprogrammersusevim,1,teco tap 30 . 000 / enron ; 120 . 000 / hpl gas daily
110,benign_realprogrammersusevim,1,"Hal DeVore wrote: >>>>>> On Fri, 19 Jul 2002, ""J"" == J C Lawrence wrote: J> What would be great is if I could build the relevant comp file J> dynamically at runtime. > Sure. Use the ""folder change"" hooks. Create a proc named > Hook_FolderChangeSomething (where ""Something"" is meaningful and likely > to be unique in the universe just in case you distribute this to > others). Put the proc in a file in your ~/.tk/exmh directory, > regenerate the tclIndex, restart exmh. > In that proc you can do anything you want, like rewrite your > ~/Mail/comp file. Yeah, that would work, tho there are race conditions and likely/possible ugly side effects (eg unintentionally left-over comp files). I've ended up taking a very different route: TMDA (http://www.tmda.net). In particular I use TMDA outbound filters to add custom plus addresses to the messages I send to specific lists. For example, for the tmda-users list I want a From: address of claw+tmda@kanga.nu, so the relevant outbound filter is: to tmda-users@libertine.org ext=tmda which rewrites my From: header transparently. When I get next month's batch of password reminders from Mailman lists I'll be running about resubscribing to each list either with a standard plus address or a TMDA-based sender address (ie an address which only the list in question is able to send mail to). -+- Getting TMDA fully happy with nmh was a minor pain. Reasons: nmh, like MH, by default delivers outbound mail via SMTP to port 25 on a defined host. The port number cannot be configured (it calls getservbyname() which does a lookup against ""smtp"" in /etc/services). Ergo, you are constrained to use tell nmh to use tmda-sendmail instead of SMTP. Using sendmail as the delivery method under MH instead of SMTP is not recommended as is loses a number of useful bits of robustness in mail delivery failure modes. Further, when nmh is configured to use sendmail instead of SMTP nmh's whom tool calls sendmail as follows: .../sendmail/ -m -t -i -bv which creates problems: Postfix does not support ""-bv"" and returns in error Exim does not support ""-t"" with ""-bv"" and returns in error Don't mention Qmail. I won't use it. ""whom"" is far too useful as a component tool in MH to lose. It would be nice if someone gave the new crew working on nmh a shout about this. The ""-bv"" option to sendmail is pretty damned close to being Allman sendmail specific and thus unfriendly to other MTAs. Further there are many cases where it would be useful to configure a non-standard port to deliver outbound mail to via SMTP. nmh's current insistence on only using port 25 (or as specified in /etc/services) is a pain. I've worked out a hack to use TMDA with Exim while retaining nmh's ""whom"" support using Exim's system filter: 0) Make sure that the following options are set in ~/.tmda/config: DATADIR ALLOW_MODE_640 CRYPT_KEY_FILE FINGERPRINT 1) chgrp everything in and under ~/.tmda to group ""mail"". 2) Configure Exim as per the current TMDA HOW-TO. 3) Set the following options in exim.conf: message_filter = ""/etc/exim/filter"" message_filter_pipe_transport = address_pipe 4) /etc/exim/filter reads: # Exim filter testprint ""local_part: ${local_part: $h_From:}"" testprint ""domain: ${domain: $h_From:}"" if ""$h_X-tmda-fingerprint:"" is """" and ""${domain: $h_From:}"" is ""kanga.nu"" and ""${if exists {/home/${local_part:$h_From:}/.tmda} {true}{false}}"" is ""true"" then pipe ""/usr/bin/tmda-inject -c /home/${local_part:$h_From:}/.tmda/config"" finish endif Yes, that assumes that all user directories are under /home and that they use ~/.tmda/config instead of ~/.tmdarc. Hack appropriately for your setup. Basic explanation: Exim sends all outbound mail thru the system filter (if one is configured) before attempting delivery. The above system filter extracts the user from the From: address and pipes the message thru that user's TMDA setup via tmda-inject. The system filter runs as the same user as Exim, thus the requirement for the chgrp mail. If your Exim installation runs as a different user, chgrp as appropriate. It should be fairly easy to do something similar under Postfix, but I haven't investigated that end. Notes: This requires that all outbound mail that is to be processed with TMDA has a From: header which references a local user (suffixes are fine), and that the From: address is fully qualified with a known domain. If you're vhosting the above setup would be fairly trivial to extend for other domains and $HOME paths. I'm not vhosting on my desktop and so don't care. You could also qualify on envelope or other headers if you wish. A nice side effect of this approach for those running shared mail servers is that ALL users who have TMDA configs instantly get TMDA support for their outbound mail -- and in a manner that is less complex and less prone to end-user error than the typical TMDA configuration. Caveat Emptor. ObNote: I've also written a small patch against TMDA 0.58 to add a ""hold"" delivery method (identical to ""confirm"" except it sends no confirmation requests -- very useful for testing configs or doing silent sidetracking of mail). -- J C Lawrence ---------(*) Satan, oscillate my metallic sonatas. claw@kanga.nu He lived as a devil, eh? http://www.kanga.nu/~claw/ Evil is a name of a foeman, as I live. _______________________________________________ Exmh-users mailing list Exmh-users@redhat.com https://listman.redhat.com/mailman/listinfo/exmh-users"
111,benign_realprogrammersusevim,1,"CNET NEWS.COM: Canning spam without eating up real mail Canning spam without eating up real mail Search News.com All CNET The Web Live tech help NOW! April's tech award 1 million open jobs News.com: Top CIOs ZDNet: PeopleSoft July 12, 2002 Canning spam without eating up real mail Tech companies chase homeland security Lukewarm response to Juniper moves USA Today investigating hack attack Web services made easier? Wireless lands at European airports Vision Series Read News.com's exclusive interviews of 10 top CIOs. Vision Series home Canning spam without eating up real mail Like a growing number of Web surfers, Audrie Krause faces a new uncertainty when she hits the send button on her e-mail these days: Will the message get through? As the head of a political action group, Krause uses members-only e-mail lists to help educate and organize fellow activists. So she was jarred recently when one message bounced back with a note accusing her of spreading unsolicited junk e-mail, or spam. July 12, 2002, 4:00 AM PT | Read Full Story Tech companies chase homeland security Software companies looking for greener pastures are turning to the red, white and blue. Whether out of heartfelt patriotism in the wake of Sept. 11 or the desire to tap into the nearly $38 billion budgeted for homeland security spending in 2003, many information technology companies that previously paid little attention to government contracts are now going to great lengths to attract government business. July 12, 2002, 11:20 AM PT | Read Full Story Lukewarm response to Juniper moves Juniper Networks continues to muddle through the telecom morass. Juniper beat estimates by earning less than $500,000, reported a 42 percent decline in year-over-year sales and offered little hope that it could grow its business when it reported 2002 second-quarter earnings on Thursday. Yet in some corners of the industry, Juniper's performance was viewed as mildly positive. July 12, 2002, 12:00 PM PT | Read Full Story USA Today investigating hack attack National newspaper USA Today said Friday that one or more online vandals had posted a fake front page and six phony news stories on its Web site. Network administrators have yet to determine how the vandals compromised the company's Web server Thursday night. The national newspaper has called in local law enforcement to help find out who defaced the site with fake stories. July 12, 2002, 11:45 AM PT | Read Full Story Web services made easier? The Web's leading standards group has updated its core draft specification for Web services. The World Wide Web Consortium (W3C) this week published Web Services Description Language (WSDL) 1.2, a language based on XML (Extensible Markup Language) that defines the protocol for interactive services on the Web, as well as their data and location. July 12, 2002, 11:40 AM PT | Read Full Story Wireless lands at European airports Network giant Cisco Systems is installing Aironet wireless LANs into lounges at 19 airports across Europe, targeting business travelers with wireless cards in their laptops or personal digital assistants. The announcement includes various deals with different telecommunications companies and airports, made under the banner of Cisco Mobile Office, a campaign for wireless LANs (local area networks). The airport deals are at different stages, from a fully fledged paid-for service run by wireless provider Mobynet at Turkey's Ataturk Airport in Istanbul, where the wireless LAN was included when the airport was designed in 1999, to others that are still free trials. July 12, 2002, 11:15 AM PT | Read Full Story From our partners: Too many rotten apples Business Week Will Bush's reforms be enough to calm the Investor Class? July 15, 2002 issue | Read Full Story Making sense of irrational exuberance Business Week A University of Chicago economist says investors' manic behavior during stock market bubbles may not be as crazy as it seems. July 12, 2002 | Read Full Story Also from CNET: Real-time stock quotes from CNET News.com Investor.30-day free trial! Digicams for summer shutterbugsGoing on vacation, or just headed to the beach? Indulge your summer snapshot habit with one of our picks. 5-megapixel shoot-out Leica Digilux 1: street shooter""s digicam Most popular products Digital cameras 1. Canon PowerShot G2 2. Canon PowerShot S40 3. Canon PowerShot S30 4. Canon PowerShot A40 5. Nikon Coolpix 995 See all most popular cameras Shoot and groove with Casio's slim camera Correspondent Melissa Francis takes a look at the new Casio digital camera that's the size of a credit card and can record and play music in the MP3 format. Watch Video Enterprise Merger means bigger bag of chips European PC sales take another dip Rivals help improve Dell's outlook E-Business Stocks mixed as techs offer some gains Asian travel portal takes off N.Y. subpoenas PayPal over gambling Communications More government eyes on Qwest Broadband: U.K. sees double Ebbers said to know books cooked Media AOL on the hunt for new CEO Asia proves sweet spot for Yahoo DoubleClick's new focus leads to profit Personal Technology Apple goes overseas with retail store Sony shrinks its Memory Stick Chips, LCDs give clue to Philips' health The e-mail address for your subscription isqqqqqqqqqq-zdnet@spamassassin.taint.org Unsubscribe|Manage My Subscriptions|FAQ|AdvertisePlease send any questions, comments, or concerns todispatchfeedback@news.com. Price comparisons | Product reviews | Tech news | Downloads | All CNET services Copyright 2002 CNET Networks, Inc. All rights reserved."
112,benign_realprogrammersusevim,1,"december 15 , 2000 teco tap 106 . 250 / hpl gas daily ls hpl lsk ic 30 . 000 / enron december 16 , 2000 teco tap 5 . 000 / enron ; 120 . 000 / hpl gas daily december 17 , 2000 teco tap 2 . 917 / enron ; 120 . 000 / hpl gas daily"
113,benign_realprogrammersusevim,1,"- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 22 / 2000 08 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" jan svajian "" on 06 / 22 / 2000 08 : 03 : 51 am to : cc : subject : nom change on tejas pipeline for garza plant see attached . - enron nom change . xls"
114,benign_realprogrammersusevim,1,"after talking to both vance taylor and julie meyers , only 5 of the 13 deals are committed reserve deals . if they are not committed reserve they ' re not in the im wellhead portfolio . the plan if everyone agrees , is to go ahead and move the 5 and re - path to them to the gathering and leave the other 13 on the 215 contract . here is a list of the ones to move and leave . move to im wellhead re - path gathering 984056 # 94120 cologne production company 986480 # 114514 cokinos natural gas company 986534 already repathed 986614 # 130917 prize energy resorces lp 986855 # 94120 cologne production company stay on hplc and 215 contract 986347 # 234218 duke energy trading 986751 # 229726 conerstone gas gathering co . inc . 986888 # 126166 amoco trading comp . # 95610 amoco trading comp . 986899 # 104382 highland energy company 989602 # 229316 wagner & brown ltd 989603 # 229467 vintage gas inc . 989676 # 151669 cokinos natural gas company 989711 # 229316 wagner & brown ltd ."
115,benign_realprogrammersusevim,1,"hi daren , i saw the volumes come across for deal 819594 . thanks for taking care of that so promptly . on day 18 , did you intentionally enter 50 , 000 days or was it a slip of the fingers ? did your information conflict with jill ' s - - she shows 30 , 000 for that day . . . . . . . . . . . . . . . . . . . valerie vela enron net works , llc gas settlements t : 713 . 345 . 8749 f : 713 . 646 . 8420"
116,benign_realprogrammersusevim,1,"the nomination for may 1 was not available until today . the nom was rolled from april at 5 , 100 / d . the nomination of 5 , 000 / d has been made retroactive to may 1 . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 05 / 01 / 2001 01 : 46 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - bob withers on 05 / 01 / 2001 12 : 13 : 02 pm to : "" bob cotten ( e - mail ) "" cc : "" tom acton ( e - mail ) "" , knox westmoreland , stretch brennan subject : f . o . m . hpl nom . eff . may 1 , 2001 this is the estimated ranch nomination for the month of may 2001 . the hpl nomination volume to be effective 5 / 1 / 2001 is : 5 , 000 mmbtu / day for kcs resources 1 , 200 mmbtu / day for texaco 6 , 200 mmbtu / day total ( assumed btu factor of 1 . 078 @ 14 . 65 dry ) if you need additional information , kcs ' field contact is stretch brennan in victoria : 512 / 576 - 1005 . bob withers > < kcs energy , inc . 5555 san felipe , suite 1200 houston , tx 77056 voice 713 - 964 - 9434 fax 713 - 877 - 1394"
117,benign_realprogrammersusevim,1,"Hello, On ketvirtadienis 06 Gegužė 2010 02:13:50 Boyd Stephen Smith Jr. wrote: > > Debian packagers don't have that much time to spend on packaging (they > > are volunteers after all), and hardly they can do decisions about which > > particular branch is better. > > They have to package the last one which has > > > > been released, unless has been released very soon and there is no time > > for testing. > > Stable is going to be with those users for at least a year, probably more. > They deserve more than whatever upstream wants to throw at the wall this > week. Debian users deserve quality packaging of upstream software, good integration of it throughout the whole distribution and general assumption that it won't eat their kittens (yet data loss bugs happen). But whether upstream software meets users' needs is out of Debian scope. Just find another software/solution which does, develop it by yourself, pay somebody to develop it for you or ask kindly and wait till somebody else is motivated enough to do it. > > Also, is specially hard to decide which branch is better, because > > branch A can have application X in a great shape, and application Y in a > > bad one, while in branch B the case might be the opposite. And having to > > go back one whole release of the whole software compilation just because > > one app has one annoying dependency is a little bit overkill, isn't it? > > Just block the KDEPIM 4.4 apps from migrating to testing. The KDEPIM 4.3 > programs already work with the KDEBASE 4.4 libraries. > > Heck, just stop *kmail* from migrating. Korganizer and KAddressBook have > required Akonadi since 4.2 or earlier. Move on. kdepim 4.3 is gone. Given that KDE SC 4.5 might release with kdepim from 4.4 anyway extending kdepim 4.4 codebase lifetime to 1 year, beating dead horse (4.3) makes absolutely no sense. I recommend you to face reality here. > These responses are quite frustrating. I read Ana's post as ""please make > sure KDE 4.4 is ready for stable"". My post was ""KDE 4.4 is inappropriate > for stable"". All the replies have been ""too bad, we are going to release > it anyway"". Don't you see that you always put yourself in the front in your rationales? YOU run a dozen of DB servers, YOU don't want another one, YOU don't trust MySQL, YOU say KDE 4.4 is inappropriate for stable. Nothing objective and YOU assume that your truth is an ultimate one. Pet bugs are always RC to the reporter, but yet again, we need to face reality here. If YOU have so many problems with particular piece of software, look for better options or read the first part of this mail again. -- Modestas Vainius"
118,benign_realprogrammersusevim,1,keith - would you please forward an intra / inter gisb to enron - dfarmer @ enron . com if they are interested - please have them forward their pertinent information . thanks lynn
119,benign_realprogrammersusevim,1,"> What about Tibetan Buddhism BTW? They seem like an awfully nice bunch > of chaps (and chapesses). They were the ruling class of a feudal, farming society for quite some time; I believe there were more than a few issues there. Certainly, not everyone in Tibet is as excited about the Dalai Lama as Hollywood appears to be. [Not that the Chinese are much better rights-wise, but they've actually built roads and such, which led to the creation of merchant classes and the like that never existed under the Tibetans.] Luis"
120,benign_realprogrammersusevim,1,"> >> Chat tends to be on irc.quakenet #forteana most nights. I think this was >> done mainly because of troll infestation. Colin has control most nights on >> there, and he keeps an eye on people and kicks them if they come in under >> assumed names, or as soon as they show their true natures. Just call him >> Billy Goat Gruff :-) > >How do you sign up? > >Thanks! > >Kelly kelly, same thing as when you used to come to frogstone on Dalnet. #frogstone is still there, and also #forteana. If you want to go to quakenet, just change your server (in mIRC if that is what you use) to that. -- Fel NEW!! Cafe Forteana is back: http://www.frogstone.net/Cafe/CafeForteana.html http://www.frogstone.net Weird Page: http://my.athenet.net/~felinda/WeirdPage.html [Non-text portions of this message have been removed] ------------------------ Yahoo! Groups Sponsor ---------------------~--> Plan to Sell a Home? http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM ---------------------------------------------------------------------~-> To unsubscribe from this group, send an email to: forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/"
121,benign_realprogrammersusevim,1,"we are pleased to present you with a 2001 special stock option grant award . as a participant in this grant you have the opportunity to share in the ownership of enron and the potential profit from increases in the value of enron ' s common stock . the 2001 special stock option grant was made to let you know how valuable you are and to recognize your contributions in making enron the great company it is today . although there are no guarantees as to enron ' s future stock performance , we believe that an enron stock option has tremendous future growth potential . the value you ultimately receive from your options will depend on the price of enron stock at the time you exercise your options . you can access your 2001 special stock option grant agreement and the stock plan document governing the grant via your ehronline account on the intranet website at http : / / ehronline . enron . com . unlike stock options granted in the past a copy of your grant agreement will not be mailed to your home address . additionally , the following information regarding the 2001 special stock option grant can be found on the hr website http : / / hrweb . enron . com . ? 2001 special stock option grant highlights ? 2001 special stock option grant frequently asked questions ( faqs ) ? a "" how to exercise options "" document that contains contact information and painewebber forms applicable to your stock options please take time to review this material . it is important to us and to you . if you have any questions , please contact your human resources representative ."
122,benign_realprogrammersusevim,1,"spamassassin. That recently started failing but appears just to be the test failing. -----Original Message----- From: Justin Mason [mailto:yyyy@spamassassin.taint.org] Sent: Thursday, August 08, 2002 9:07 AM To: Michael Graff Cc: razor-users@example.sourceforge.net Subject: Re: [Razor-users] New to razor Michael Graff said: > I'm trying to get spamassassin 2.31 and razor (latest) to play > together. From what I see, this isn't likely to happen trivially, Mike -- use the CVS version of SpamAssassin. it works well and supports Razor 2. --j. ------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven. http://thinkgeek.com/sf _______________________________________________ Razor-users mailing list Razor-users@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/razor-users ------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven. http://thinkgeek.com/sf _______________________________________________ Razor-users mailing list Razor-users@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/razor-users"
123,benign_realprogrammersusevim,1,"liz , please see attached e - mail reguarding entex and advise which deal is good . thanks . from : karen lindley 03 / 13 / 2001 04 : 41 pm to : michael olsen / na / enron @ enron cc : subject : dow pipeline can you please verify the following and let me know if i need to do an accounting arrangement to correct . thanks ! karen - - - - - - - - - - - - - - - - - - - - - - forwarded by karen lindley / corp / enron on 03 / 13 / 2001 03 : 38 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : sherlyn schumack @ ect 03 / 13 / 2001 02 : 24 pm to : karen lindley / corp / enron @ enron cc : paul couvillon / corp / enron @ enron subject : dow pipeline it should be on deal 318052 . - - - - - - - - - - - - - - - - - - - - - - forwarded by sherlyn schumack / hou / ect on 03 / 13 / 2001 02 : 21 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : sherlyn schumack 03 / 13 / 2001 02 : 22 pm to : karen lindley / corp / enron @ enron cc : subject : dow pipeline karen , the entex volumes on dow pipeline at meter 984486 is scheduled on an expired deal ( 292249 ) for 2 / 2001 ."
124,benign_realprogrammersusevim,1,"Canadians again - something a little more substantivePoliticians worldwide are discovering the internet - what a great tool for fascism, once you got the laws in place to solve that whole 'anonymity' thing. Also I notice this story shows the truth - the Canadian government is really located in Washington, DC, Ottawa is just a branch office. Come to think of it, the last story I posted about Canada featured the head of its military, 'speaking to us from military HQ in Palm Beach, Florida.' Owen ---------------------------------------------------------------------------------------------------------------------------- . *Will Canada's ISPs become spies?* By Declan McCullagh Staff Writer, CNET News.com August 27, 2002, 12:56 PM PT http://news.com.com/2100-1023-955595.html *WASHINGTON--The Canadian government is considering a proposal that would force Internet providers to rewire their networks for easy surveillance by police and spy agencies.* A discussion draft released Sunday also contemplates creating a national database of every Canadian with an Internet account, a plan that could sharply curtail the right to be anonymous online. The Canadian government, including the Department of Justice and Industry Canada , wrote the 21-page blueprint as a near-final step in a process that seeks to give law enforcement agents more authority to conduct electronic surveillance. A proposed law based on the discussion draft is expected to be introduced in Parliament late this year or in early 2003. Arguing that more and more communications take place in electronic form, Canadian officials say such laws are necessary to fight terrorism and combat even run-of-the-mill crimes. They also claim that by enacting these proposals, Canada will be following its obligations under the Council of Europe's cybercrime treaty , which the country is in the process of considering. If the discussion draft were to become law, it would outlaw the possession of computer viruses, authorize police to order Internet providers to retain logs of all Web browsing for up to six months, and permit police to obtain a search warrant allowing them to find ""hidden electronic and digital devices"" that a suspect might be concealing. In most circumstances, a court order would be required for government agents to conduct Internet monitoring. Canada and the United States are nonvoting members of the Council of Europe, and representatives from both countries' police agencies have endorsed the controversial cybercrime treaty , which has drawn protests from human rights activists and civil liberties groups. Of nearly 50 participating nations, only Albania has formally adopted , or ratified, the treaty. Michael Geist , a professor at the University of Ottawa who specializes in e-commerce law, says that the justification for adopting such sweeping changes to Canadian law seems weak. ""It seems to me that the main justification they've given for all the changes is that we want to ratify the cybercrime treaty and we need to make changes,"" Geist said. ""To me that's not a particularly convincing argument. If there are new powers needed for law enforcement authority, make that case."" Geist added that ""there's nothing in the document that indicates (new powers) are needed. I don't know that there have been a significant number of cases where police have run into problems."" Probably the most sweeping change the legal blueprint contemplates is compelling Internet providers and telephone companies to reconfigure their networks to facilitate government eavesdropping and data-retention orders. The United States has a similar requirement, called the Communications Assistance for Law Enforcement Act , but it applies only to pre-Internet telecommunications companies. ""It is proposed that all service providers (wireless, wireline and Internet) be required to ensure that their systems have the technical capability to provide lawful access to law enforcement and national security agencies,"" according to the proposal. Companies would be responsible for paying the costs of buying new equipment. Sarah Andrews, an analyst at the Electronic Privacy Information Center (EPIC) who specializes in international law, says the proposal goes beyond what the cybercrime treaty specifies. ""Their proposal for intercept capability talks about all service providers, not just Internet providers,"" Andrews said. ""The cybercrime treaty deals only with computer data."" EPIC opposes the cybercrime treaty, saying it grants too much power to police and does not adequately respect privacy rights. Another section of the proposal says the Canadian Association of Chiefs of Police recommends ""the establishment of a national database"" with personal information about all Canadian Internet users. ""The implementation of such a database would presuppose that service providers are compelled to provide accurate and current information,"" the draft says. Gus Hosein, a visiting fellow at the London School of Economics and an activist with Privacy International, calls the database ""a dumb idea."" ""Immediately you have to wonder if you're allowed to use anonymous mobile phones or whether you're allowed to connect to the Internet anonymously,"" Hosein said. A representative for George Radwanski , Canada's privacy commissioner, said the office is reviewing the blueprint and does not ""have any comments on the paper as it stands."" Comments on the proposal can be sent to la-al@justice.gc.ca no later than Nov. 15."
125,benign_realprogrammersusevim,1,"on friday , july 7 2000 , the field detected a leak on the wilson creek lateral in wharton co . meter # 0984284 was shut in at approximately 6 : 30 pm until repairs are completed sometime today july 10 , 2000 . if you have any questions please call . 36449 thanks gary h - - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 07 / 10 / 2000 10 : 55 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : michael c winders 07 / 10 / 2000 06 : 13 am to : gary a hanks / hou / ect @ ect cc : subject : leak on wilson creek lateral the producer that was shut in was zevex production # 4284 - 10 they flow about . 3 a day ."
